id,org,village,block,district_raw,district,state,matched_name,status,lat,lon
p1297,Paani,Sultanpur,,Nandurbar,Nandurbar,Maharashtra,Sultanpur,exact,21.643764075411497,74.53880357151182
p1298,Paani,Tawalai,,Nandurbar,Nandurbar,Maharashtra,Tawalai,exact,21.670299915316328,74.51795066572124
p1299,Paani,Titari,,Nandurbar,Nandurbar,Maharashtra,Titari,exact,21.626326914484086,74.64476053968322
p1300,Paani,Vadchhil,,Nandurbar,Nandurbar,Maharashtra,Vadchhil,exact,21.543111146868668,74.5562041750382
p1301,Paani,Vaijali,,Nandurbar,Nandurbar,Maharashtra,Vaijali,exact,21.569252237338638,74.3689319385387
p1302,Paani,Agas Khind,,Nashik,Nashik,Maharashtra,Agas Khind,exact,19.8091425749474,73.83657691703718
p1303,Paani,Atkawade,,Nashik,Nashik,Maharashtra,Atkawade,exact,19.799128666268313,73.98892624711908
p1304,Paani,Baragaon Pimpri,,Nashik,Nashik,Maharashtra,Sundarpur,exact,19.8946313714393,74.04027069177762
p1305,Paani,Borkhind,,Nashik,Nashik,Maharashtra,Borkhind,exact,19.796296015958557,73.8615125484463
p1306,Paani,Chapadgaon,,Nashik,Nashik,Maharashtra,Chapadgaon,exact,20.02096575033656,74.09434511905931
p1307,Paani,Chincholi,,Nashik,Nashik,Maharashtra,Chincholi,exact,19.885942813733795,73.91509960755523
p1308,Paani,Dattanagar,,Nashik,Nashik,Maharashtra,Dattanagar,exact,19.766712233748265,74.07532517990703
p1309,Paani,Deopur,,Nashik,Nashik,Maharashtra,Deopur,exact,20.12941090751479,74.07027127411033
p1310,Paani,Deshwandi,,Nashik,Nashik,Maharashtra,Deshwandi,exact,19.915346528669467,74.00166176942146
p1311,Paani,Dusangwadi,,Nashik,Nashik,Maharashtra,Dusangwadi,exact,19.79732041343541,74.27778432754135
p1312,Paani,Fattepur,,Nashik,Nashik,Maharashtra,Fattepur,exact,19.744266516083595,74.20743314994388
p1313,Paani,Fulenagar,,Nashik,Nashik,Maharashtra,Fulenagar,exact,19.79159512689546,74.2227704996582
p1314,Paani,Hivare,,Nashik,Nashik,Maharashtra,Hivare,exact,19.71408056636889,73.97904577893785
p1315,Paani,Jamgaon,,Nashik,Nashik,Maharashtra,Jamgaon,exact,19.850240619806396,73.91472216817984
p1316,Paani,Jaygaon,,Nashik,Nashik,Maharashtra,Jaygaon,exact,19.92918243852819,73.97301975143478
p1317,Paani,Kahandalwadi,,Nashik,Nashik,Maharashtra,Kahandalwadi,exact,19.77115011082904,74.25873352770925
p1318,Paani,Kasarwadi,,Nashik,Nashik,Maharashtra,Kasarwadi,exact,19.66649950624154,74.08062681360936
p1319,Paani,Krishnanagar,,Nashik,Nashik,Maharashtra,Krishnanagar,exact,19.78551565938642,73.7085040276562
p1320,Paani,Kundewadi Mouje,,Nashik,Nashik,Maharashtra,,district-centroid,20.397350415933186,73.97014553428065
p1321,Paani,Maldhon,,Nashik,Nashik,Maharashtra,Maldhon,exact,19.78954082500835,74.2937213098315
p1322,Paani,Manori,,Nashik,Nashik,Maharashtra,Manori,exact,20.093747986700063,73.79058588819238
p1323,Paani,Marhal Bk.,,Nashik,Nashik,Maharashtra,Marhal Bk.,exact,19.78137088808302,74.16628207635699
p1324,Paani,Mithsagare,,Nashik,Nashik,Maharashtra,Mith-Sagare,fuzzy,19.845863314500786,74.23340906905227
p1325,Paani,Panchale,,Nashik,Nashik,Maharashtra,Panchale,exact,19.87296340762605,74.20889145822456
p1326,Paani,Patole,,Nashik,Nashik,Maharashtra,Patole,exact,19.7755158581435,74.0017392464649
p1327,Paani,Saradwadi,,Nashik,Nashik,Maharashtra,Saradwadi,exact,19.845617508928445,73.96002933155877
p1328,Paani,Shastrinagar,,Nashik,Nashik,Maharashtra,Shastrinagar,exact,20.056234312792746,73.59966652767304
p1329,Paani,Shivajinagar,,Nashik,Nashik,Maharashtra,Shivajinagar,exact,20.343462998219298,74.18869682821602
p1330,Paani,Shrirampur,,Nashik,Nashik,Maharashtra,Shrirampur,exact,19.881600807848187,74.23648003904685
p1331,Paani,Somthane,,Nashik,Nashik,Maharashtra,Somthane,exact,19.937307332467714,74.21457406854995
p1332,Paani,Vadgaon Pingala,,Nashik,Nashik,Maharashtra,Vadgaon Pingala,exact,19.868422351912614,73.88892344337822
p1333,Paani,Wadgaon Sinnar,,Nashik,Nashik,Maharashtra,Wadgaon Sinnar,exact,19.80439417543767,73.97039792747387
p1334,Paani,Wavi,,Nashik,Nashik,Maharashtra,Wavi,exact,20.198575021404782,74.08486057547165
p1335,Paani,Ambi Kh,,Pune,Pune,Maharashtra,Ambi Kh,exact,18.31814125508338,74.28638899769582
p1336,Paani,Bhondvewadi,,Pune,Pune,Maharashtra,Bhondvewadi,exact,18.322256447164037,74.33514307472767
p1337,Paani,Chaudhar Wadi,,Pune,Pune,Maharashtra,Chaudhar Wadi,exact,18.176000845269968,74.26048784593898
p1338,Paani,Dhakale,,Pune,Pune,Maharashtra,Dhakale,exact,18.173988840303576,74.44279578921973
p1339,Paani,Jainakwadi,,Pune,Pune,Maharashtra,Jainakwadi,exact,18.234676871584135,74.64695999467389
p1340,Paani,Korhale Bk,,Pune,Pune,Maharashtra,Korhale Bk,exact,18.130906233448314,74.39642176175502
p1341,Paani,Loni Bhapkar,,Pune,Pune,Maharashtra,Loni Bhapkar,exact,18.225934549449214,74.37680205299112
p1342,Paani,Modhave,,Pune,Pune,Maharashtra,Modhave,exact,18.201005640278122,74.26672098820599
p1343,Paani,Mudhale,,Pune,Pune,Maharashtra,Mudhale,exact,18.174595221649245,74.38788244355017
p1344,Paani,Naroli,,Pune,Pune,Maharashtra,Naroli,exact,18.32686223209732,74.43260812832473
p1345,Paani,Pansarewadi,,Pune,Pune,Maharashtra,Pansarewadi,exact,18.30852434878386,74.3989418939815
p1346,Paani,Sawantwadi,,Pune,Pune,Maharashtra,Sawantwadi,exact,18.214090125732813,74.5681699957723
p1347,Paani,Sayambachiwadi,,Pune,Pune,Maharashtra,Sayambachiwadi,exact,18.21360303815509,74.41027487575644
p1348,Paani,Sirshane,,Pune,Pune,Maharashtra,Sirshane,exact,18.086164508896438,74.44217759662259
p1349,Paani,Sonvadisupe,,Pune,Pune,Maharashtra,Sonvadisupe,exact,18.259357226625337,74.50667846840568
p1350,Paani,Vadhane,,Pune,Pune,Maharashtra,Vadhane,exact,18.369286228354355,74.341067533189
p1351,Paani,Vaki,,Pune,Pune,Maharashtra,,district-centroid,18.710881718875758,73.9999949941767
p1352,Paani,Ambodi,,Pune,Pune,Maharashtra,Ambodi,exact,18.35610104229144,74.04766611538449
p1353,Paani,Askarwadi,,Pune,Pune,Maharashtra,Askarwadi,exact,18.401618286575395,73.89998922723089
p1354,Paani,Bopgaon,,Pune,Pune,Maharashtra,Bopgaon,exact,18.388709436225056,73.95404725582799
p1355,Paani,Chambali,,Pune,Pune,Maharashtra,Chambali,exact,18.375919826572137,73.97563842750688
p1356,Paani,Gherapurandhar,,Pune,Pune,Maharashtra,Gherapurandhar,exact,18.27869013072032,73.9836782920864
p1357,Paani,Hivare,,Pune,Pune,Maharashtra,Hivare,exact,18.77394571959482,74.13058306829748
p1358,Paani,Jeur,,Pune,Pune,Maharashtra,Jeur,exact,18.12445201258337,74.16651360396796
p1359,Paani,Kaldari,,Pune,Pune,Maharashtra,Kaldari,exact,18.249901525272783,73.99331432092144
p1360,Paani,Kodit Bk.,,Pune,Pune,Maharashtra,Kodit Bk.,exact,18.32806076323075,73.96696128883987
p1361,Paani,Mawadi Supe,,Pune,Pune,Maharashtra,Mawadi Supe,exact,18.3538158770889,74.2066183654397
p1362,Paani,Rajuri,,Pune,Pune,Maharashtra,Rajuri,exact,18.37084194655007,74.27455748943889
p1363,Paani,Supe Kh.,,Pune,Pune,Maharashtra,Supe  Kh.,exact,18.30698687121269,74.01477714309019
p1364,Paani,Tondal,,Pune,Pune,Maharashtra,Tondal,exact,18.155348902377593,74.05599464409813
p1365,Paani,Walunj,,Pune,Pune,Maharashtra,Walunj,exact,18.31615872615679,74.10162138559717
p1366,Paani,Deshmukhwadi,,Sangli,Sangli,Maharashtra,Deshamukhwadi,fuzzy,17.4423965436678,74.98619963328485
p1367,Paani,Dighanchi,,Sangli,Sangli,Maharashtra,Dighanchi,exact,17.533364266323314,74.91042120011382
p1368,Paani,Ghanand,,Sangli,Sangli,Maharashtra,Ghanand,exact,17.387225813086875,74.7728747548178
p1369,Paani,Kargani,,Sangli,Sangli,Maharashtra,Kargani,exact,17.312385745054364,74.87753871219466
p1370,Paani,Lingiware,,Sangli,Sangli,Maharashtra,Lingivare,fuzzy,17.55271134935507,74.88050998736203
p1371,Paani,Madgule,,Sangli,Sangli,Maharashtra,Madgule,exact,17.37594179841392,74.9857670740372
p1372,Paani,Maptemala,,Sangli,Sangli,Maharashtra,Maptemala,exact,17.44424044693821,74.90570625489873
p1373,Paani,Nimbawade,,Sangli,Sangli,Maharashtra,Nimbawade,exact,17.46086391813971,74.84759357494883
p1374,Paani,Parekarwadi,,Sangli,Sangli,Maharashtra,Parekarwadi,exact,17.43073788313508,74.7510459891765
p1375,Paani,Pimpari Bk.,,Sangli,Sangli,Maharashtra,Pimpari Bk.,exact,17.422352578108395,74.70861666587405
p1376,Paani,Pimpri Kh,,Sangli,Sangli,Maharashtra,Pimpari Kh,fuzzy,17.4757580312623,75.0111829716557
p1377,Paani,Zare,,Sangli,Sangli,Maharashtra,Zare,exact,17.448945438777734,74.77003296887365
p1378,Paani,Akkalawadi,,Sangli,Sangli,Maharashtra,Akkalawadi,exact,17.13887411188442,75.63119078620714
p1379,Paani,Baj,,Sangli,Sangli,Maharashtra,Baj,exact,17.056633031422642,75.06855527326604
p1380,Paani,Banali,,Sangli,Sangli,Maharashtra,Banali,exact,17.137169618954314,75.21985371331445
p1381,Paani,Borgi Kh,,Sangli,Sangli,Maharashtra,Borgi Kh,exact,17.148167916697002,75.60992456435731
p1382,Paani,Dafalapur,,Sangli,Sangli,Maharashtra,Dafalapur,exact,16.998379555341288,75.07240854487723
p1383,Paani,Daribadachi,,Sangli,Sangli,Maharashtra,Daribadachi,exact,17.03049743250126,75.42570899079202
p1384,Paani,Gulgunjnal,,Sangli,Sangli,Maharashtra,Gulgunjnal,exact,17.02525204764507,75.65998455080415
p1385,Paani,Hivare,,Sangli,Sangli,Maharashtra,Hivare,exact,17.231957931645937,74.79033445833336
p1386,Paani,Kaganari,,Sangli,Sangli,Maharashtra,Kaganari,exact,16.988559807016518,75.54733660596922
p1387,Paani,Karajagi,,Sangli,Sangli,Maharashtra,Karajagi,exact,17.121568021267525,75.56607432127802
p1388,Paani,Karajanagi,,Sangli,Sangli,Maharashtra,Karajanagi,exact,17.10955581723135,75.30195658244195
p1389,Paani,Kontebobalad,,Sangli,Sangli,Maharashtra,,district-centroid,17.086973404022842,74.60423511324788
p1390,Paani,Kosari,,Sangli,Sangli,Maharashtra,Kosari,exact,17.149078974966613,75.12850572552826
p1391,Paani,Madgyal,,Sangli,Sangli,Maharashtra,Madgyal,exact,17.14068202939825,75.41449224036452
p1392,Paani,Mendhigiri,,Sangli,Sangli,Maharashtra,Mendhegiri,fuzzy,16.98981728499163,75.24088298636548
p1393,Paani,Morbagi,,Sangli,Sangli,Maharashtra,Morbagi,exact,17.09016303235427,75.61338094333695
p1394,Paani,Muchandi,,Sangli,Sangli,Maharashtra,Muchandi,exact,16.989484835202628,75.34110300973991
p1395,Paani,Sankh,,Sangli,Sangli,Maharashtra,Sankh,exact,17.071905445161285,75.50552555886951
p1396,Paani,Singanhalli,,Sangli,Sangli,Maharashtra,Singanhalli,exact,17.22596530291202,75.15752418386191
p1397,Paani,Soradi,,Sangli,Sangli,Maharashtra,Sordi,fuzzy,17.0612020210171,75.3841775285275
p1398,Paani,Tilyal,,Sangli,Sangli,Maharashtra,Tilyal,exact,17.06574279140608,75.42811466912093
p1399,Paani,Waifal,,Sangli,Sangli,Maharashtra,Waifal,exact,17.15985747060335,75.25250760648835
p1400,Paani,Alate,,Sangli,Sangli,Maharashtra,Alate,exact,17.169039263553557,74.53692638443498
p1401,Paani,Anjani,,Sangli,Sangli,Maharashtra,Anjani,exact,17.082884598667242,74.78223671720004
p1402,Paani,Arwade,,Sangli,Sangli,Maharashtra,Arwade,exact,17.10829214125589,74.664279211203
p1403,Paani,Khujagaon,,Sangli,Sangli,Maharashtra,Khujagaon,exact,17.095727436777246,74.71780147489604
p1404,Paani,Manerajuri,,Sangli,Sangli,Maharashtra,Manerajuri,exact,17.02520827024419,74.70815780126635
p1405,Paani,Manjarde,,Sangli,Sangli,Maharashtra,Manjarde,exact,17.1516893387015,74.69167397273529
p1406,Paani,Morale Ped,,Sangli,Sangli,Maharashtra,Morale Ped,exact,17.190437681438542,74.70276479689
p1407,Paani,Nagewadi,,Sangli,Sangli,Maharashtra,Nagewadi,exact,17.355222604943148,74.51371382200838
p1408,Paani,Punadi (Tasgaon),,Sangli,Sangli,Maharashtra,Punadi (Tasgaon),exact,17.085605229166386,74.63245458411018
p1409,Paani,Turachi,,Sangli,Sangli,Maharashtra,Turchi,fuzzy,17.065896305006266,74.54186339321929
p1410,Paani,Waifale,,Sangli,Sangli,Maharashtra,Waifale,exact,17.185916755492126,74.75867697001381
p1411,Paani,Wasumbe,,Sangli,Sangli,Maharashtra,Wasumbe,exact,17.2939705626733,74.59594706127224
p1412,Paani,Amalewadi,,Satara,Satara,Maharashtra,Amalewadi,exact,17.62941073030709,74.32315632292507
p1413,Paani,Anpatwadi,,Satara,Satara,Maharashtra,Anpatwadi,exact,17.908688798616918,73.87514443903407
p1414,Paani,Aundh,,Satara,Satara,Maharashtra,Aundh,exact,17.53815146742445,74.33754666930405
p1415,Paani,Bhandewadi,,Satara,Satara,Maharashtra,Bhandewadi,exact,17.658874576886102,74.34434903861121
p1416,Paani,Budh,,Satara,Satara,Maharashtra,Budh,exact,17.769550123111728,74.3349888569094
p1417,Paani,Chinchani,,Satara,Satara,Maharashtra,Chinchani,exact,17.75429310680269,73.90256164520538
p1418,Paani,Chitali,,Satara,Satara,Maharashtra,Chitali,exact,17.41298885114339,74.49042935345221
p1419,Paani,Chorade,,Satara,Satara,Maharashtra,Chorade,exact,17.42340947767186,74.38032780855731
p1420,Paani,Dhakatwadi,,Satara,Satara,Maharashtra,Dhakarwadi,fuzzy,17.612803793698266,74.37275222971732
p1421,Paani,Dharpudi,,Satara,Satara,Maharashtra,Dharpudi,exact,17.683693617281257,74.38602111524767
p1422,Paani,Diskal,,Satara,Satara,Maharashtra,Chinchani,exact,17.820614478272656,74.25004287733894
p1423,Paani,Enkul,,Satara,Satara,Maharashtra,Enkul,exact,17.560757454731846,74.58814481310716
p1424,Paani,Fadtarwadi (Ner),,Satara,Satara,Maharashtra,Fadtarwadi,exact,17.87348761729048,74.18660969657546
p1425,Paani,Girijashankarwadi,,Satara,Satara,Maharashtra,Girijashankarwadi,exact,17.452050225709637,74.23246485926725
p1426,Paani,Goregaon (Vangi),,Satara,Satara,Maharashtra,Goregaon (vangi),exact,17.490466349003558,74.50217327326835
p1427,Paani,Gosavyachiwadi,,Satara,Satara,Maharashtra,Gosavyachiwadi,exact,17.55036293473261,74.37066013217702
p1428,Paani,Gursale,,Satara,Satara,Maharashtra,Gursale,exact,17.52491657818637,74.43730562269515
p1429,Paani,Hingane,,Satara,Satara,Maharashtra,Hingane,exact,17.612445972409933,74.49812923991776
p1430,Paani,Jamb,,Satara,Satara,Maharashtra,Jamb,exact,17.83777121615752,73.99466151477183
p1431,Paani,Kalewadi,,Satara,Satara,Maharashtra,Kalewadi,exact,17.805683665186418,74.25757776999113
p1432,Paani,Katewadi,,Satara,Satara,Maharashtra,Katewadi,exact,17.51362668849735,73.97030016809389
p1433,Paani,Khabalwadi,,Satara,Satara,Maharashtra,Khabalwadi,exact,17.53558867921905,74.30203531797926
p1434,Paani,Kokarale,,Satara,Satara,Maharashtra,Kokarale,exact,17.611933464446164,74.31735608258
p1435,Paani,Lalgun,,Satara,Satara,Maharashtra,Lalgun,exact,17.785244525328338,74.29516899636968
p1436,Paani,Mandave,,Satara,Satara,Maharashtra,Mandave,exact,17.558355448652193,73.97168939019099
p1437,Paani,Manetupewadi,,Satara,Satara,Maharashtra,Manetupewadi,exact,17.564086161844735,74.52571465652547
p1438,Paani,Manjarwadi,,Satara,Satara,Maharashtra,Manjarwadi,exact,17.87256687461154,74.27076225790438
p1439,Paani,Mayani,,Satara,Satara,Maharashtra,Mayani,exact,17.4453958030582,74.55040637096127
p1440,Paani,Mhasurne,,Satara,Satara,Maharashtra,Mhasurne,exact,17.414618783634975,74.43659408185304
p1441,Paani,Morale,,Satara,Satara,Maharashtra,Morale,exact,17.456761413493105,74.5041880393266
p1442,Paani,Mulikwadi,,Satara,Satara,Maharashtra,Mulikwadi,exact,17.622758484497155,74.11983918300781
p1443,Paani,Nandoshi,,Satara,Satara,Maharashtra,Nandoshi,exact,17.557836311787185,74.29715139433306
p1444,Paani,Nidhal,,Satara,Satara,Maharashtra,Nidhal,exact,17.711459068565766,74.40259594958232
p1445,Paani,Pachwad,,Satara,Satara,Maharashtra,Pachwad,exact,17.487772162718635,74.65409816864887
p1446,Paani,Palasgaon,,Satara,Satara,Maharashtra,Palasgaon,exact,17.536226151192025,74.54954619933645
p1447,Paani,Palashi,,Satara,Satara,Maharashtra,Palashi,exact,18.122570741836217,73.94840417940598
p1448,Paani,Pedgaon,,Satara,Satara,Maharashtra,Pedgaon,exact,17.649508233511565,74.45079868447749
p1449,Paani,Pusesawali,,Satara,Satara,Maharashtra,Pusesawali,exact,17.464715196221288,74.31586304456424
p1450,Paani,Rajache Kurle,,Satara,Satara,Maharashtra,,district-centroid,17.685161602245685,74.08149705438728
p1451,Paani,Rajapur,,Satara,Satara,Maharashtra,Rajapur,exact,17.79862751764023,74.35145362052894
p1452,Paani,Shirsawadi,,Satara,Satara,Maharashtra,Shirsawadi,exact,17.501945749095025,74.4209130217813
p1453,Paani,Sidhdeshvar Kuroli,,Satara,Satara,Maharashtra,,district-centroid,17.59187837669717,74.01770673508061
p1454,Paani,Taraswadi,,Satara,Satara,Maharashtra,Taraswadi,exact,17.45144215530094,74.6857855405134
p1455,Paani,Trimali,,Satara,Satara,Maharashtra,Trimali,exact,17.52029196193954,74.29299241435163
p1456,Paani,Umbarmale,,Satara,Satara,Maharashtra,Umbarmale,exact,17.72043652084481,74.36744801743538
p1457,Paani,Wakeshwar,,Satara,Satara,Maharashtra,Wakeshwar,exact,17.61609398047006,74.42627188449201
p1458,Paani,Yeliv,,Satara,Satara,Maharashtra,Yeliv,exact,17.495821786247443,74.33649862778772
p1459,Paani,Aajhadpur Nhavi Khurd,,Satara,Satara,Maharashtra,,district-centroid,17.67361333814739,74.09369557264232
p1460,Paani,Ambawade S. Koregaon,,Satara,Satara,Maharashtra,Ambawade s. koregaon,exact,17.793159582069137,74.1458252144735
p1461,Paani,Ambheri,,Satara,Satara,Maharashtra,Ambheri,exact,17.607414808313344,74.25877096021485
p1462,Paani,Anbhulwadi,,Satara,Satara,Maharashtra,Anbhulwadi,exact,17.79552010493662,74.23103523824379
p1463,Paani,Apshinge,,Satara,Satara,Maharashtra,Apshinge,exact,17.620539600810773,74.23272636822779
p1464,Paani,Bhatamwadi,,Satara,Satara,Maharashtra,Bhatamwadi,exact,17.708800855007524,74.23923205726686
p1465,Paani,Bhose,,Satara,Satara,Maharashtra,Bhose,exact,17.926552901541783,73.75616133528975
p1466,Paani,Bichukale,,Satara,Satara,Maharashtra,Bichukale,exact,17.842295181528527,74.15044508377545
p1467,Paani,Bodhewadi Chimangaon,,Satara,Satara,Maharashtra,,district-centroid,17.616438912052555,74.1282430557249
p1468,Paani,Boriv,,Satara,Satara,Maharashtra,Boriv,exact,17.972571214224804,73.80683066181322
p1469,Paani,Borjaiwadi,,Satara,Satara,Maharashtra,Borjaiwadi,exact,17.756083844655787,74.24572969271009
p1470,Paani,Chanchali,,Satara,Satara,Maharashtra,Chanchali,exact,17.76551784519121,74.18335098888113
p1471,Paani,Dahigaon,,Satara,Satara,Maharashtra,Dahigaon,exact,17.880184361330954,74.1136837764406
p1472,Paani,Dudhanwadi,,Satara,Satara,Maharashtra,Dudhanwadi,exact,17.858550202025977,74.05719088802155
p1473,Paani,Ekambe,,Satara,Satara,Maharashtra,Shelti,exact,17.677196439639474,74.23301366896119
p1474,Paani,Eksal,,Satara,Satara,Maharashtra,Eksal,exact,17.66627667113452,74.17744984572778
p1475,Paani,Ghadagewadi,,Satara,Satara,Maharashtra,,district-centroid,17.615572861002345,74.06485436291959
p1476,Paani,Ghigewadi,,Satara,Satara,Maharashtra,Ghigewadi,exact,17.892679451765506,74.10054289343915
p1477,Paani,Godsewadi,,Satara,Satara,Maharashtra,Godsewadi,exact,17.655040749689565,74.16314904476873
p1478,Paani,Gujarwadi ( Takale ),,Satara,Satara,Maharashtra,Gujarwadi,exact,17.825612630154758,74.1361859310049
p1479,Paani,Jadhavwadi,,Satara,Satara,Maharashtra,Jadhavwadi,exact,17.210870455606944,73.9388900339667
p1480,Paani,Jaigaon,,Satara,Satara,Maharashtra,Jaigaon,exact,17.647322793527564,74.25438504301012
p1481,Paani,Jaipur,,Satara,Satara,Maharashtra,,district-centroid,17.60802043574511,74.07358476698913
p1482,Paani,Jalgaon,,Satara,Satara,Maharashtra,Jalgaon,exact,17.734937361924136,74.13122819887316
p1483,Paani,Jamb Kh.,,Satara,Satara,Maharashtra,Jamb kh.,exact,17.811592395714037,74.21214023903565
p1484,Paani,Karanjkhop,,Satara,Satara,Maharashtra,Karanjkhop,exact,17.940671578865043,74.04126683272287
p1485,Paani,Kiroli,,Satara,Satara,Maharashtra,Kiroli,exact,17.531406076903696,74.16730723160049
p1486,Paani,Kumathe,,Satara,Satara,Maharashtra,Kumathe,exact,17.721053318852018,74.17973546790873
p1487,Paani,Mangalapur,,Satara,Satara,Maharashtra,Mangalapur,exact,17.66110021518176,74.12544495518394
p1488,Paani,Naygaon,,Satara,Satara,Maharashtra,Naygaon,exact,17.988570327053154,74.06130007427467
p1489,Paani,Padali Station,,Satara,Satara,Maharashtra,,district-centroid,17.64640218089321,74.02504650846348
p1490,Paani,Pimpode Bk.,,Satara,Satara,Maharashtra,Pimpode bk.,exact,17.929565521091256,74.1087724957686
p1491,Paani,Pimpode Kh.,,Satara,Satara,Maharashtra,Pimpode kh.,exact,17.835534950902474,74.10422280655867
p1492,Paani,Ramoshiwadi,,Satara,Satara,Maharashtra,Ramoshiwadi,exact,17.718049035561215,74.25610862566299
p1493,Paani,Rautwadi,,Satara,Satara,Maharashtra,Rautwadi,exact,17.825242465253876,74.03472853414621
p1494,Paani,Revdi,,Satara,Satara,Maharashtra,Revdi,exact,17.797839138645315,74.08160988025934
p1495,Paani,Sap,,Satara,Satara,Maharashtra,Sap,exact,17.587175457562306,74.23617420872151
p1496,Paani,Shendurjane,,Satara,Satara,Maharashtra,Shendurjane,exact,17.96480054566079,73.93152932537758
p1497,Paani,Shirambe,,Satara,Satara,Maharashtra,Shirambe,exact,17.660450737156133,74.19250611369765
p1498,Paani,Tadawale S.Koregaon,,Satara,Satara,Maharashtra,Tadawale s.koregaon,exact,17.743024537165574,74.16470928364677
p1499,Paani,Takale,,Satara,Satara,Maharashtra,Takale,exact,17.54413451142577,74.1718914084932
p1500,Paani,Triputi,,Satara,Satara,Maharashtra,Triputi,exact,17.691103697572615,74.10691328437242
p1501,Paani,Vadachiwadi,,Satara,Satara,Maharashtra,Vadachiwadi,exact,17.70824345877483,74.21217266223465
p1502,Paani,Bhalavadi,,Satara,Satara,Maharashtra,Bhalavadi,exact,17.741014125833132,74.73548664999765
p1503,Paani,Bidal,,Satara,Satara,Maharashtra,Bidal,exact,17.748822281913647,74.52306794698364
p1504,Paani,Bijavadi,,Satara,Satara,Maharashtra,Bijavadi,exact,17.815639147458423,74.54600733158905
p1505,Paani,Bodake,,Satara,Satara,Maharashtra,Bodake,exact,17.753739110138802,74.49947546686906
p1506,Paani,Dangirewadi (Mohi),,Satara,Satara,Maharashtra,Dangirewadi,exact,17.78443019049383,74.64962812752256
p1507,Paani,Didwaghwadi (Divad),,Satara,Satara,Maharashtra,Didwaghwadi (divad),exact,17.61385606011035,74.71504109805255
p1508,Paani,Hingani,,Satara,Satara,Maharashtra,Hingani,exact,17.625975454138107,74.87296424174009
p1509,Paani,Jadhavwadi,,Satara,Satara,Maharashtra,Jadhavwadi,exact,17.210870455606944,73.9388900339667
p1510,Paani,Kalaskarwadi,,Satara,Satara,Maharashtra,,district-centroid,17.61237944167426,74.1472286254847
p1511,Paani,Kalchondi,,Satara,Satara,Maharashtra,Kalchondi,exact,17.491283861172242,74.75609370905968
